,document,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
724,724,0.017777777777777778,0.03636363636363636,0.0513131313131313,0.030303030303030297,0.029898989898989894,0.046868686868686844,0.3317171717171717,0.08525252525252523,0.02626262626262626,0.08242424242424241,0.023434343434343433,0.015757575757575755,0.013737373737373736,0.06868686868686867,0.02747474747474747,0.02828282828282828,0.030707070707070704,0.05373737373737372
725,725,0.20705346985210465,0.03109594235874099,0.0273037542662116,0.05726204019719376,0.01782328403488813,0.023132347364429273,0.02692453545695866,0.054228289723170245,0.024649222601441027,0.02123625331816458,0.02882062950322336,0.01441031475161168,0.03868031854379977,0.03868031854379977,0.03033750474023511,0.012135001896094046,0.06484641638225254,0.28138035646568066
726,726,0.03150912106135988,0.024046434494195697,0.05223880597014926,0.24378109452736324,0.0509950248756219,0.07379767827529021,0.01575456053067994,0.019900497512437818,0.026948590381426208,0.0339966832504146,0.056799336650082924,0.028192371475953572,0.01741293532338309,0.01741293532338309,0.21185737976782756,0.03772802653399669,0.027777777777777783,0.029850746268656723
727,727,0.03185703185703186,0.03185703185703186,0.019425019425019428,0.04700854700854701,0.01942501942501943,0.19619269619269625,0.04390054390054391,0.018259518259518263,0.2412587412587413,0.013209013209013212,0.14219114219114223,0.02136752136752137,0.01864801864801865,0.02408702408702409,0.02408702408702409,0.023698523698523707,0.03923853923853925,0.044289044289044295
728,728,0.02886516409648082,0.027283511269276393,0.022143139580862004,0.032028469750889674,0.024120205614867538,0.020166073546856463,0.013444049031237642,0.031237643337287464,0.024120205614867538,0.023724792408066433,0.04349545274812177,0.04151838671411625,0.029655990510083035,0.017002767892447607,0.3958086200079083,0.16884143930407275,0.023724792408066433,0.0328192961644919
729,729,0.029820261437908505,0.017156862745098044,0.0232843137254902,0.17728758169934644,0.17320261437908502,0.020424836601307197,0.21486928104575168,0.03145424836601308,0.04820261437908498,0.01756535947712419,0.020424836601307197,0.018382352941176475,0.038398692810457526,0.012663398692810463,0.04656862745098039,0.06781045751633988,0.02083333333333334,0.02165032679738563
730,730,0.10421735604217357,0.021492295214922956,0.025547445255474456,0.0373073803730738,0.024330900243309007,0.016220600162206,0.013787510137875103,0.04136253041362531,0.03933495539334956,0.056366585563665854,0.027169505271695055,0.030413625304136254,0.021086780210867805,0.1869424168694242,0.24087591240875914,0.029602595296025956,0.039740470397404706,0.04420113544201136
731,731,0.013749535488665926,0.01783723522853958,0.12263099219620961,0.06168710516536604,0.024897807506503163,0.15161649944258643,0.014121144555927168,0.0234113712374582,0.03010033444816054,0.023039762170196956,0.044964697138610184,0.01523597175771089,0.22853957636566335,0.019323671497584547,0.02155332590115199,0.013006317354143444,0.06837606837606838,0.10590858416945374
732,732,0.01222921034241789,0.026205450733752623,0.013976240391334731,0.018169112508735152,0.027253668763102725,0.026554856743535988,0.017120894479385047,0.02236198462613557,0.05241090146750523,0.04157931516422081,0.014325646401118098,0.024109014675052408,0.5377358490566039,0.01781970649895178,0.012578616352201257,0.04891684136967155,0.025856044723969254,0.060796645702306064
733,733,0.014141414141414142,0.023434343434343433,0.01575757575757576,0.07515151515151514,0.041616161616161614,0.0197979797979798,0.013737373737373737,0.11959595959595959,0.15878787878787878,0.016565656565656565,0.03515151515151515,0.013333333333333334,0.01575757575757576,0.31757575757575757,0.026262626262626262,0.031919191919191924,0.03313131313131313,0.028282828282828285
734,734,0.017028522775649216,0.02043422733077906,0.4201787994891444,0.034908471690080885,0.09323116219667943,0.025542784163473824,0.034908471690080885,0.030651340996168584,0.046402724563644096,0.07024265644955299,0.015325670498084292,0.026819923371647514,0.0238399318859089,0.017028522775649216,0.024265644955300134,0.014048531289910602,0.031077054065559814,0.05406555981268624
735,735,0.06084656084656083,0.023053665910808766,0.016628873771730914,0.14701436130007556,0.03665910808767951,0.017762660619803475,0.014361300075585788,0.026077097505668934,0.07445200302343158,0.026832955404383973,0.06311413454270597,0.018140589569160995,0.02569916855631141,0.017384731670445956,0.27135298563869986,0.07105064247921389,0.06953892668178381,0.020030234315948598
736,736,0.032786885245901634,0.047814207650273215,0.032786885245901634,0.021857923497267753,0.03096539162112932,0.02322404371584699,0.019581056466302368,0.04052823315118396,0.029143897996357006,0.2750455373406192,0.02276867030965391,0.02641165755919854,0.05692167577413476,0.029143897996357006,0.02322404371584699,0.03688524590163934,0.215391621129326,0.03551912568306011
737,737,0.03563941299790357,0.020964360587002098,0.021383647798742137,0.07463312368972745,0.016771488469601678,0.02851153039832285,0.017190775681341718,0.0540880503144654,0.10230607966457021,0.01928721174004193,0.033542976939203356,0.027253668763102725,0.01551362683438155,0.04989517819706499,0.015932914046121592,0.014255765199161425,0.030188679245283016,0.4226415094339624
738,738,0.028728348119983097,0.020278833967046894,0.4351499788762147,0.01774397972116603,0.05618926911702576,0.02957329953527672,0.018166455428812844,0.022813688212927754,0.02999577524292353,0.05618926911702576,0.032953105196451206,0.02788339670468948,0.026193493874102237,0.052809463455851274,0.01394169835234474,0.023658639628221376,0.02661596958174905,0.08111533586818756
739,739,0.018912529550827426,0.026398739164696615,0.41607565011820347,0.02679275019700552,0.03033884948778566,0.03033884948778566,0.02245862884160757,0.0764381402679275,0.018912529550827426,0.034278959810874705,0.024428684003152096,0.020488573680063047,0.027974783293932232,0.10559495665878646,0.01930654058313633,0.05713159968479117,0.017336485421591805,0.02679275019700552
740,740,0.022974101921470348,0.02756892230576441,0.015037593984962405,0.020050125313283207,0.020885547201336674,0.18003341687552213,0.058061821219715946,0.011278195488721806,0.026733500417710946,0.03299916457811195,0.04887218045112781,0.17919799498746866,0.012531328320802006,0.030492898913951544,0.04385964912280702,0.220969089390142,0.027986633249791143,0.020467836257309944
741,741,0.026433691756272398,0.039874551971326166,0.028225806451612906,0.1568100358422939,0.016129032258064516,0.01971326164874552,0.021057347670250894,0.0318100358422939,0.07930107526881719,0.04077060931899641,0.03136200716845878,0.017921146953405017,0.04928315412186379,0.2992831541218638,0.04928315412186379,0.04256272401433692,0.032706093189964154,0.01747311827956989
742,742,0.02314814814814815,0.05324074074074073,0.06898148148148148,0.049074074074074076,0.025925925925925932,0.06435185185185184,0.02037037037037037,0.028240740740740747,0.07453703703703703,0.07268518518518519,0.060185185185185175,0.01898148148148148,0.03287037037037037,0.27083333333333337,0.03333333333333333,0.03425925925925926,0.04351851851851852,0.02546296296296296
743,743,0.018264840182648404,0.015220700152207,0.07876712328767123,0.03348554033485541,0.020928462709284633,0.03767123287671232,0.0258751902587519,0.2363013698630137,0.02777777777777778,0.048706240487062395,0.045662100456620995,0.0289193302891933,0.01788432267884323,0.226027397260274,0.01598173515981735,0.01636225266362253,0.0882800608828006,0.01788432267884323
744,744,0.018174308137133416,0.08467575382073524,0.0714580751755473,0.03056588186699711,0.02643535729037588,0.040479140850888065,0.16893845518380837,0.02643535729037588,0.047501032631144156,0.029739776951672865,0.015282940933498555,0.09458901280462619,0.017761255679471295,0.04915324246179264,0.02230483271375465,0.17761255679471294,0.03800082610491533,0.04089219330855019
745,745,0.020080321285140562,0.029451137884872823,0.06425702811244978,0.03078982597054886,0.0428380187416332,0.358322177599286,0.030343596608656848,0.09460062472110663,0.01606425702811245,0.02588130298973672,0.04551539491298527,0.026773761713520753,0.024096385542168672,0.040160642570281124,0.03971441320838911,0.03748326639892905,0.05533244087460953,0.01829540383757251
746,746,0.012592592592592594,0.07444444444444444,0.01851851851851852,0.20074074074074078,0.03962962962962963,0.03037037037037037,0.015925925925925927,0.020370370370370372,0.22148148148148147,0.06259259259259259,0.013703703703703704,0.01666666666666667,0.014444444444444446,0.050370370370370364,0.02666666666666667,0.034074074074074076,0.06407407407407406,0.08333333333333333
747,747,0.13480392156862747,0.015931372549019607,0.013071895424836602,0.035539215686274515,0.0486111111111111,0.0298202614379085,0.02450980392156863,0.04534313725490196,0.03104575163398693,0.022058823529411766,0.014705882352941178,0.01838235294117647,0.018790849673202614,0.01715686274509804,0.015522875816993464,0.028186274509803922,0.020016339869281047,0.46650326797385633
748,748,0.019210799584631358,0.15472481827622014,0.01869158878504673,0.019730010384215988,0.09293873312564899,0.020249221183800622,0.03426791277258567,0.029075804776739354,0.03997923156801662,0.04413291796469366,0.028556593977154723,0.04932502596053998,0.04205607476635513,0.033229491173416406,0.039460020768431976,0.0944963655244029,0.2222222222222222,0.017653167185877467
749,749,0.020282186948853614,0.023809523809523808,0.01455026455026455,0.23015873015873015,0.08421516754850086,0.033950617283950615,0.08377425044091709,0.018077601410934743,0.19268077601410935,0.019400352733686066,0.026455026455026454,0.02557319223985891,0.013668430335097003,0.08950617283950615,0.040123456790123455,0.03880070546737213,0.018518518518518517,0.026455026455026454
750,750,0.057947900053163214,0.08133971291866028,0.02445507708665604,0.02179691653375864,0.02126528442317916,0.03721424774056353,0.024986709197235515,0.04731525784157363,0.030303030303030304,0.038809144072301974,0.06379585326953748,0.05528973950026582,0.3545986177565125,0.018607123870281767,0.020733652312599684,0.015948963317384376,0.0653907496012759,0.020202020202020204
751,751,0.042617960426179595,0.019406392694063933,0.01636225266362253,0.0410958904109589,0.01940639269406393,0.3032724505327245,0.02929984779299848,0.02777777777777778,0.1617199391171994,0.047945205479452045,0.06354642313546421,0.03881278538812786,0.052511415525114145,0.011796042617960429,0.03462709284627093,0.0243531202435312,0.039193302891933034,0.026255707762557076
752,752,0.013888888888888888,0.04012345679012345,0.061342592592592574,0.10262345679012344,0.03472222222222222,0.1728395061728395,0.03896604938271604,0.017746913580246913,0.06751543209876541,0.05015432098765431,0.035493827160493825,0.030092592592592587,0.010030864197530864,0.035493827160493825,0.03896604938271604,0.21759259259259256,0.019675925925925923,0.012731481481481479
753,753,0.05235404896421845,0.019585687382297552,0.014689265536723168,0.05762711864406779,0.02523540489642185,0.2866290018832392,0.09265536723163842,0.0463276836158192,0.12542372881355934,0.018455743879472696,0.071939736346516,0.03954802259887007,0.02410546139359699,0.027495291902071565,0.01393596986817326,0.025988700564971753,0.042184557438794734,0.015819209039548025
754,754,0.054040404040404035,0.023737373737373738,0.015656565656565657,0.09545454545454543,0.034343434343434336,0.19242424242424241,0.102020202020202,0.030303030303030304,0.1621212121212121,0.04595959595959596,0.049494949494949494,0.04242424242424242,0.02828282828282828,0.033838383838383834,0.026262626262626262,0.02323232323232323,0.022727272727272724,0.017676767676767676
755,755,0.06391675956893347,0.020066889632107024,0.0397621701969528,0.19175027870680045,0.1850613154960981,0.015979189892233372,0.016350798959494612,0.030100334448160532,0.09104422147900407,0.014121144555927164,0.031958379784466744,0.021924934968413228,0.018580453363062056,0.011148272017837236,0.14752879970271274,0.04013377926421404,0.04124860646599776,0.019323671497584544
756,756,0.026014109347442686,0.028218694885361554,0.018959435626102295,0.2526455026455027,0.02689594356261023,0.07804232804232804,0.024691358024691364,0.026014109347442683,0.03747795414462081,0.0308641975308642,0.05776014109347442,0.05026455026455027,0.03880070546737214,0.026895943562610235,0.04938271604938272,0.11463844797178131,0.0837742504409171,0.028659611992945328
757,757,0.014410314751611676,0.05233219567690556,0.41069397042093286,0.01744406522563519,0.01630640879787637,0.014031095942358738,0.1706484641638225,0.015168752370117554,0.025028441410693967,0.06067500948047021,0.020098596890405763,0.026545316647705722,0.0204778156996587,0.03792188092529389,0.022373909745923393,0.013272658323852861,0.0439893818733409,0.018581721653394005
758,758,0.019514137793707684,0.05057745917960971,0.4145758661887695,0.015133412982875348,0.017921146953405017,0.015929908403026685,0.18199920350457985,0.013938669852648349,0.020708880923934688,0.05894066109119872,0.023098367184388693,0.025487853444842692,0.021107128634010357,0.0326563122262047,0.015133412982875348,0.014336917562724014,0.043010752688172046,0.015929908403026685
759,759,0.05348086675887507,0.021207929921622872,0.014292300599354548,0.06777316735822961,0.335177501152605,0.046565237436606746,0.13923467035500234,0.01890272014753343,0.028123559243891205,0.029506685108344866,0.01844167819271554,0.017519594283079764,0.022591055786076543,0.021668971876440762,0.05440295066851084,0.051636698939603515,0.0401106500691563,0.01936376210235132
760,760,0.024293110314615694,0.0665073675826364,0.021107128634010357,0.02628434886499403,0.011947431302270014,0.01672640382317802,0.01632815611310235,0.10434090003982477,0.08164078056551174,0.03424930306650737,0.017124651533253685,0.1911589008363202,0.039426523297491044,0.08442851453604142,0.028275587415372363,0.07168458781362007,0.12345679012345681,0.04101951413779371
761,761,0.023246650906225377,0.020488573680063044,0.02876280535855004,0.2289204097714736,0.10480693459416864,0.0169424743892829,0.047675334909377455,0.161150512214342,0.02009456264775414,0.04294720252167061,0.020094562647754142,0.048463356973995265,0.034278959810874705,0.032308904649330186,0.014972419227738377,0.11544523246650906,0.025610717100078804,0.013790386130811664
762,762,0.05171530977982591,0.04403481822836662,0.0261136712749616,0.043522785458269334,0.020481310803891453,0.03430619559651818,0.03225806451612904,0.053251408090117774,0.0486431131592422,0.020481310803891453,0.043522785458269334,0.018433179723502308,0.035330261136712754,0.035842293906810034,0.05734767025089605,0.3169482846902202,0.06912442396313363,0.0486431131592422
763,763,0.016718913270637417,0.09090909090909093,0.07976314872866598,0.020202020202020207,0.047718564959944275,0.026123301985370957,0.016022291884360853,0.042842215256008356,0.0539881574364333,0.01950539881574365,0.029258098223615473,0.13584117032392898,0.09334726576105888,0.1814698711250436,0.019157088122605366,0.026819923371647517,0.07279693486590039,0.027516544757924075
764,764,0.03656372026979056,0.03265885694000709,0.04366347177848774,0.0493432729854455,0.16932907348242812,0.0713525026624068,0.01668441604543841,0.0695775647852325,0.037628682996095134,0.04117855875044373,0.28931487397941075,0.011359602413915513,0.02839900603478878,0.01597444089456869,0.013489527866524671,0.03975860844870428,0.015264465743698974,0.01845935392261271
765,765,0.015151515151515152,0.030303030303030304,0.028466483011937563,0.023875114784205693,0.024793388429752067,0.01928374655647383,0.3402203856749311,0.030303030303030304,0.022956841138659322,0.029384756657483933,0.029384756657483933,0.018365472910927463,0.11891643709825529,0.013314967860422407,0.017447199265381085,0.07300275482093664,0.14279155188246098,0.022038567493112952
766,766,0.020325203252032523,0.1707317073170732,0.011743450767841017,0.019421860885275522,0.057362240289069555,0.02122854561878953,0.05510388437217705,0.028906955736224035,0.06233062330623306,0.06729900632339657,0.031616982836495035,0.02393857271906053,0.017615176151761523,0.049232158988256544,0.017615176151761523,0.05600722673893405,0.26738934056007235,0.022131887985546526
767,767,0.013480392156862748,0.017973856209150332,0.575980392156863,0.02941176470588236,0.03553921568627452,0.021650326797385627,0.026960784313725495,0.040849673202614394,0.016339869281045756,0.033496732026143804,0.020833333333333343,0.018382352941176475,0.012254901960784319,0.026552287581699353,0.01552287581699347,0.01593137254901961,0.03635620915032681,0.04248366013071897
768,768,0.018659881255301103,0.020780322307039863,0.0373197625106022,0.020780322307039866,0.027565733672603898,0.03265479219677692,0.0186598812553011,0.3893129770992367,0.0373197625106022,0.061492790500424076,0.027565733672603898,0.032230703986429174,0.05470737913486003,0.10008481764206954,0.030534351145038163,0.027565733672603898,0.04834605597964376,0.014418999151823578
769,769,0.3092647543686121,0.022749752720079137,0.07088691064952193,0.029673590504451047,0.18034948895483027,0.027365644576327078,0.01417738212990439,0.031651829871414454,0.026376524892845376,0.020771513353115733,0.02472799208704254,0.011869436201780418,0.023738872403560835,0.022420046158918572,0.088361358391032,0.03363006923837785,0.015496208374546658,0.046488625123639965
770,770,0.01718213058419244,0.03169148529973272,0.02138220694921726,0.01832760595647194,0.05651011836578846,0.026727758686521573,0.08514700267277586,0.019091256204658267,0.04810996563573882,0.3688430698739978,0.05880106911034745,0.0286368843069874,0.030927835051546386,0.021764032073310423,0.033982436044291714,0.05040091638029782,0.021382206949217258,0.06109201985490645
771,771,0.04785077047850769,0.02311435523114356,0.47769667477696687,0.028791565287915655,0.025141930251419305,0.01905920519059206,0.045417680454176795,0.050689375506893744,0.019870235198702353,0.035685320356853206,0.03325223033252231,0.016626115166261154,0.021897810218978103,0.06042173560421735,0.021492295214922956,0.017842660178426603,0.025141930251419305,0.030008110300081107
772,772,0.05098039215686275,0.019172113289760352,0.2666666666666667,0.06579520697167755,0.059259259259259255,0.044444444444444446,0.03267973856209151,0.05098039215686274,0.01655773420479303,0.018300653594771243,0.020915032679738564,0.026143790849673207,0.02135076252723312,0.10980392156862745,0.030065359477124184,0.02657952069716776,0.044444444444444446,0.09586056644880174
773,773,0.028903903903903908,0.018018018018018025,0.012762762762762765,0.08145645645645645,0.034159159159159166,0.018018018018018025,0.027777777777777787,0.032657657657657664,0.18280780780780784,0.016891891891891896,0.028528528528528534,0.0855855855855856,0.020270270270270275,0.032657657657657664,0.03378378378378379,0.04504504504504504,0.021771771771771777,0.27890390390390396
774,774,0.01918204849800941,0.029677886355410785,0.011943539630836048,0.082880926529135,0.06044154904089757,0.03872602243937749,0.3966702859211004,0.014477017734346724,0.11545421643141512,0.024610930148389436,0.016648570394498734,0.023163228374954763,0.01013391241404271,0.02099167571480275,0.02859211002533478,0.056822294607310884,0.03546869344914948,0.014115092290988058
775,775,0.045618789521228546,0.032068654019873535,0.03658536585365854,0.014905149051490516,0.02664859981933153,0.08084914182475157,0.022583559168925026,0.04245709123757905,0.04200542005420055,0.02529358626919603,0.022131887985546526,0.022583559168925026,0.1933152664859982,0.07136404697380307,0.021680216802168025,0.01761517615176152,0.029358626919602532,0.2529358626919603
776,776,0.019000413052457664,0.3655514250309789,0.024783147459727383,0.024370095002065262,0.05369681949607599,0.10450227178851712,0.028913672036348616,0.023957042544403142,0.0322180916976456,0.028913672036348616,0.03345724907063197,0.023957042544403142,0.04997934737711689,0.05121850475010325,0.027674514663362244,0.03510945890128046,0.05245766212308963,0.02023957042544403
777,777,0.018959435626102295,0.03571428571428572,0.029100529100529102,0.05864197530864197,0.3694885361552029,0.022045855379188715,0.023368606701940037,0.017195767195767195,0.10185185185185185,0.04850088183421516,0.03218694885361552,0.02998236331569665,0.018959435626102295,0.018959435626102295,0.03747795414462081,0.09479717813051146,0.02425044091710759,0.018518518518518517
778,778,0.03831417624521073,0.03639846743295019,0.11925287356321838,0.15804597701149425,0.023946360153256706,0.04837164750957854,0.014367816091954026,0.02490421455938698,0.03879310344827586,0.025862068965517244,0.05555555555555556,0.01867816091954023,0.03879310344827586,0.04262452107279694,0.02538314176245211,0.039272030651340994,0.020593869731800767,0.23084291187739464
779,779,0.0202729044834308,0.04756335282651071,0.016374269005847954,0.06861598440545809,0.05107212475633527,0.030019493177387915,0.10877192982456141,0.031578947368421054,0.07797270955165692,0.02105263157894737,0.01949317738791423,0.026510721247563353,0.013255360623781676,0.0354775828460039,0.051851851851851836,0.33489278752436646,0.027680311890838208,0.01754385964912281
780,780,0.017473118279569887,0.021505376344086016,0.017473118279569887,0.1836917562724014,0.04480286738351254,0.02329749103942652,0.014784946236559137,0.30779569892473113,0.014784946236559137,0.06048387096774191,0.02284946236559139,0.019265232974910396,0.02060931899641577,0.1164874551971326,0.021057347670250894,0.025537634408602145,0.038530465949820784,0.029569892473118274
781,781,0.03613053613053613,0.10839160839160839,0.014374514374514374,0.02836052836052836,0.023310023310023312,0.018648018648018648,0.20940170940170938,0.03224553224553224,0.024864024864024864,0.04467754467754468,0.022144522144522144,0.017094017094017092,0.019036519036519036,0.016705516705516704,0.016705516705516704,0.3088578088578089,0.034188034188034185,0.024864024864024864
782,782,0.032206119162640906,0.22383252818035432,0.05233494363929147,0.04347826086956522,0.04629629629629631,0.03140096618357489,0.037439613526570055,0.024557165861513696,0.20692431561996785,0.014492753623188408,0.04146537842190016,0.02536231884057972,0.02536231884057972,0.04428341384863125,0.01690821256038648,0.05837359098228663,0.04549114331723028,0.02979066022544284
783,783,0.044673539518900345,0.024436807941962586,0.030546009927453228,0.024818633066055747,0.08514700267277588,0.24971363115693015,0.08247422680412371,0.03665521191294387,0.015273004963726614,0.018327605956471937,0.02710958381061474,0.09087437953417335,0.043909889270714014,0.024054982817869424,0.07140129820542192,0.02710958381061474,0.07903780068728523,0.024436807941962586
784,784,0.05073566717402333,0.020294266869609334,0.027904616945712835,0.24403855910705222,0.02841197361745307,0.01725012683916793,0.02536783358701167,0.017757483510908167,0.06595636732623032,0.016235413495687467,0.08066971080669709,0.0365296803652968,0.0182648401826484,0.016235413495687467,0.25875190258751896,0.028919330289193298,0.018772196854388634,0.027904616945712835
785,785,0.016821602478972998,0.04249667994687915,0.03187250996015936,0.09561752988047807,0.02656042496679947,0.023461708720672866,0.035856573705179286,0.016378928729526343,0.3390880920761399,0.02080566622399292,0.02611775121735281,0.02567507746790616,0.03142983621071271,0.02744577246569279,0.017264276228419653,0.027888446215139442,0.07038512616201859,0.1248339973439575
786,786,0.06087275394206087,0.015401540154015403,0.016501650165016504,0.09167583425009167,0.015034836817015037,0.041437477081041445,0.022368903557022375,0.31169783645031174,0.08690869086908691,0.022368903557022375,0.0924092409240924,0.012834616795012835,0.014668133480014674,0.0858085808580858,0.02383571690502384,0.03373670700403374,0.02933626696002934,0.023102310231023108
787,787,0.03169014084507042,0.019561815336463225,0.025039123630672927,0.016040688575899843,0.025039123630672927,0.03247261345852895,0.06494522691705788,0.34820031298904536,0.03403755868544601,0.03599374021909233,0.013302034428794992,0.048904538341158044,0.02112676056338028,0.16588419405320814,0.0297339593114241,0.019170579029733955,0.044992175273865405,0.023865414710485134
788,788,0.035699959887685526,0.01724829522663458,0.04893702366626554,0.06979542719614922,0.07220216606498195,0.12755716004813478,0.03931006819093462,0.02647412755716005,0.011632571199358207,0.04292017649418372,0.07741676694745286,0.04813477737665462,0.014039310068190937,0.021660649819494587,0.25952667468912954,0.025671881267549143,0.019253910950661857,0.042519053349378264
789,789,0.023266856600189935,0.020892687559354226,0.012345679012345682,0.04748338081671415,0.5660018993352328,0.02659069325735993,0.05175688509021843,0.013295346628679965,0.0422602089268756,0.0365622032288699,0.037986704653371325,0.01566951566951567,0.013295346628679965,0.01804368471035138,0.018518518518518517,0.01566951566951567,0.026115859449192785,0.014245014245014249
790,790,0.3140961857379769,0.020895522388059706,0.029187396351575457,0.04046434494195687,0.01625207296849088,0.0175787728026534,0.009286898839137647,0.10049751243781094,0.01724709784411277,0.033499170812603646,0.02321724709784411,0.011276948590381426,0.010613598673300166,0.09187396351575457,0.09850746268656717,0.024543946932006632,0.03449419568822554,0.10646766169154229
791,791,0.07327880027266528,0.012951601908657124,0.012610770279481936,0.06032719836400817,0.013292433537832311,0.0354464894342195,0.021813224267211998,0.47920927062031365,0.02556237218813906,0.023858214042263123,0.012610770279481936,0.019427402862985686,0.019427402862985686,0.04567143830947511,0.018064076346284937,0.02828902522154056,0.06952965235173823,0.028629856850715747
792,792,0.01799370220422852,0.015744489428699958,0.02968960863697706,0.13180386864597393,0.06117858749437696,0.01754385964912281,0.31578947368421056,0.01304543409806568,0.08187134502923976,0.036887089518668474,0.022941970310391364,0.023841655420602792,0.017094017094017096,0.015744489428699958,0.013495276653171394,0.14439946018893388,0.023841655420602792,0.017094017094017096
793,793,0.015522875816993468,0.07638888888888888,0.04370915032679739,0.011029411764705887,0.08496732026143791,0.018382352941176475,0.033088235294117654,0.0232843137254902,0.0232843137254902,0.19975490196078435,0.05187908496732026,0.035539215686274515,0.14869281045751637,0.07393790849673203,0.017565359477124187,0.09517973856209151,0.022875816993464058,0.024918300653594776
794,794,0.015173764072442489,0.03377386196769457,0.039158100832109646,0.04845814977973569,0.1282427802251591,0.021536955457660305,0.01419481155163975,0.18844836025452766,0.04209495839451787,0.06510034263338227,0.019579050416054823,0.11649534997552619,0.08125305922662751,0.01713166911404797,0.04062652961331376,0.016642192853646598,0.06216348507097405,0.0499265785609398
795,795,0.05111111111111111,0.017777777777777778,0.017333333333333333,0.08177777777777775,0.024888888888888887,0.04444444444444444,0.01822222222222222,0.032888888888888884,0.025333333333333336,0.022666666666666665,0.042666666666666665,0.016888888888888887,0.02266666666666667,0.028444444444444442,0.4982222222222223,0.016,0.016444444444444442,0.02222222222222222
796,796,0.017566974088713223,0.012736056214317087,0.021519543258673696,0.0360122968818621,0.0979358805445762,0.32015810276679846,0.04479578392621872,0.0158102766798419,0.019762845849802375,0.04128238910847608,0.04611330698287221,0.04084321475625824,0.103645147123408,0.03205972771190163,0.018445322793148883,0.026789635485287663,0.07905138339920949,0.025472112428634175
797,797,0.03043478260869566,0.05024154589371982,0.019323671497584544,0.04251207729468599,0.07971014492753623,0.07246376811594203,0.02415458937198068,0.05893719806763284,0.021256038647342997,0.06521739130434782,0.08019323671497584,0.17439613526570052,0.10483091787439613,0.026086956521739136,0.026570048309178747,0.022222222222222227,0.08454106280193237,0.016908212560386476
798,798,0.01956181533646323,0.03599374021909234,0.014084507042253525,0.019170579029733962,0.0770735524256651,0.027386541471048517,0.14397496087636935,0.026212832550860724,0.015649452269170583,0.06298904538341157,0.02073552425665102,0.04420970266040689,0.06338028169014084,0.016431924882629113,0.028560250391236313,0.337245696400626,0.028560250391236313,0.018779342723004695
799,799,0.22844827586206898,0.018199233716475097,0.014846743295019161,0.06369731800766282,0.0435823754789272,0.09243295019157087,0.023467432950191575,0.056992337164750946,0.022030651340996167,0.07854406130268198,0.029693486590038322,0.03735632183908046,0.11063218390804597,0.02203065134099617,0.022030651340996167,0.029693486590038322,0.08908045977011494,0.017241379310344827
800,800,0.052684903748733525,0.014522120905099628,0.016548463356973995,0.04694360013508948,0.015873015873015872,0.03613644039175954,0.013508949679162444,0.03444782168186423,0.019587977034785545,0.058763931104356626,0.4522120905099629,0.022289766970618036,0.020263424518743668,0.01857480580884836,0.06484295845997973,0.031408308004052685,0.05032083755488009,0.03107058426207362
801,801,0.015412186379928312,0.1204301075268817,0.018279569892473115,0.021863799283154118,0.10681003584229389,0.060573476702508934,0.015053763440860212,0.04086021505376342,0.04982078853046593,0.17562724014336914,0.02150537634408602,0.07777777777777775,0.03942652329749103,0.039068100358422925,0.02114695340501792,0.07383512544802864,0.08351254480286736,0.01899641577060932
802,802,0.02649006622516556,0.023546725533480497,0.03127299484915379,0.04525386313465782,0.028329654157468725,0.03348050036791758,0.03642384105960265,0.020235467255334802,0.035320088300220744,0.012877115526122146,0.04635761589403972,0.4260485651214128,0.10706401766004414,0.023546725533480497,0.018763796909492272,0.024650478292862398,0.01729212656364974,0.043046357615894024
803,803,0.02322257949267596,0.04537334762415148,0.022150768131475533,0.025008931761343344,0.015719899964272956,0.23722758127902827,0.033226152197213296,0.015005359056806004,0.19221150410861026,0.03536977491961415,0.02393712040014291,0.021078956770275104,0.03143979992854591,0.020721686316541626,0.06002143622722401,0.15505537692032872,0.023579849946409437,0.019649874955341196
804,804,0.01114594218042494,0.11807732497387671,0.01915708812260537,0.010797631487286663,0.08881922675026123,0.02264019505398816,0.21142459073493558,0.012539184952978058,0.02716823406478579,0.025078369905956115,0.02333681644026472,0.021943573667711606,0.017763845350052248,0.055729710902124696,0.021943573667711602,0.20062695924764892,0.1013584117032393,0.010449320794148382
805,805,0.02842377260981912,0.03574504737295435,0.023686477174849268,0.02325581395348837,0.036606373815676135,0.017657192075796725,0.026270456503014638,0.044358311800172266,0.016795865633074933,0.02110249784668389,0.020241171403962102,0.03574504737295435,0.34754521963824286,0.05426356589147285,0.0301464254952627,0.02239448751076658,0.16451335055986216,0.05124892334194658
806,806,0.023245002324500236,0.03812180381218038,0.013947001394700145,0.024639702463970254,0.08182240818224083,0.05625290562529056,0.023245002324500236,0.33658763365876343,0.028823802882380296,0.02463970246397025,0.045560204556020466,0.02138540213854022,0.056252905625290575,0.05160390516039051,0.019990701999070205,0.028358902835890296,0.03254300325430033,0.09298000929800093
807,807,0.048699763593380616,0.0297872340425532,0.2926713947990544,0.0198581560283688,0.024586288416075654,0.022222222222222223,0.01607565011820331,0.037352245862884166,0.02789598108747045,0.108274231678487,0.0231678486997636,0.02742316784869977,0.052482269503546106,0.13096926713947993,0.043026004728132394,0.021749408983451537,0.05390070921985816,0.0198581560283688
